,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Data efetiva,S&P/B3 Ibovespa VIX,,,,,,,,
8/27/2021,23.07,,,,,,,,
8/30/2021,23.07,,,,,,,,
8/31/2021,23.66,,,,,,,,
9/1/2021,23.35,,,,,,,,
9/2/2021,24.13,,,,,,,,
9/3/2021,25.03,,,,,,,,
9/6/2021,25.65,,,,,,,,
9/8/2021,28.45,,,,,,,,
9/9/2021,29.1,,,,,,,,
9/10/2021,27.8,,,,,,,,
9/13/2021,27.13,,,,,,,,
9/14/2021,26.53,,,,,,,,
9/15/2021,26.99,,,,,,,,
9/16/2021,27.31,,,,,,,,
9/17/2021,28.87,,,,,,,,
9/20/2021,32.39,,,,,,,,
9/21/2021,30.32,,,,,,,,
9/22/2021,27.69,,,,,,,,
9/23/2021,25.9,,,,,,,,
9/24/2021,25.33,,,,,,,,
9/27/2021,25.57,,,,,,,,
9/28/2021,27.71,,,,,,,,
9/29/2021,27.44,,,,,,,,
9/30/2021,26.69,,,,,,,,
10/1/2021,25.87,,,,,,,,
10/4/2021,26.49,,,,,,,,
10/5/2021,25.5,,,,,,,,
10/6/2021,26.41,,,,,,,,
10/7/2021,25.34,,,,,,,,
10/8/2021,20.1,,,,,,,,
10/11/2021,24.9,,,,,,,,
10/13/2021,25.37,,,,,,,,
10/14/2021,24.13,,,,,,,,
10/15/2021,22.92,,,,,,,,
10/18/2021,24.11,,,,,,,,
10/19/2021,27.35,,,,,,,,
10/20/2021,27.91,,,,,,,,
10/21/2021,29.51,,,,,,,,
10/22/2021,31.25,,,,,,,,
10/25/2021,28.15,,,,,,,,
10/26/2021,28.13,,,,,,,,
10/27/2021,27.31,,,,,,,,
10/28/2021,25.98,,,,,,,,
10/29/2021,26.58,,,,,,,,
11/1/2021,30.79,,,,,,,,
11/3/2021,27.16,,,,,,,,
11/4/2021,31.29,,,,,,,,
11/5/2021,26.72,,,,,,,,
11/8/2021,33,,,,,,,,
11/9/2021,35.39,,,,,,,,
11/10/2021,33.94,,,,,,,,
11/11/2021,32.42,,,,,,,,
11/12/2021,32.59,,,,,,,,
11/16/2021,32.39,,,,,,,,
11/17/2021,32.72,,,,,,,,
11/18/2021,28.24,,,,,,,,
11/19/2021,33.39,,,,,,,,
11/22/2021,28.86,,,,,,,,
11/23/2021,28.59,,,,,,,,
11/24/2021,28.59,,,,,,,,
11/25/2021,27.7,,,,,,,,
11/26/2021,34.22,,,,,,,,
11/29/2021,30.63,,,,,,,,
11/30/2021,31.05,,,,,,,,
12/1/2021,30.46,,,,,,,,
12/2/2021,31.48,,,,,,,,
12/3/2021,30.44,,,,,,,,
12/6/2021,30.11,,,,,,,,
12/7/2021,28.09,,,,,,,,
12/8/2021,26,,,,,,,,
12/9/2021,25.93,,,,,,,,
12/10/2021,25.34,,,,,,,,
12/13/2021,25.85,,,,,,,,
12/14/2021,27.36,,,,,,,,
12/15/2021,27.27,,,,,,,,
12/16/2021,26.14,,,,,,,,
12/17/2021,27.24,,,,,,,,
12/20/2021,29.83,,,,,,,,
12/21/2021,27.27,,,,,,,,
12/22/2021,26.61,,,,,,,,
12/23/2021,25.3,,,,,,,,
12/27/2021,25.46,,,,,,,,
12/28/2021,25.24,,,,,,,,
12/29/2021,24.74,,,,,,,,
12/30/2021,24.84,,,,,,,,
1/3/2022,26.24,,,,,,,,
1/4/2022,25.4,,,,,,,,
1/5/2022,25.45,,,,,,,,
1/6/2022,25.74,,,,,,,,
1/7/2022,24.38,,,,,,,,
1/10/2022,25.46,,,,,,,,
1/11/2022,25.46,,,,,,,,
1/12/2022,25.34,,,,,,,,
1/13/2022,24.97,,,,,,,,
1/14/2022,25.24,,,,,,,,
1/17/2022,24.74,,,,,,,,
1/18/2022,24.76,,,,,,,,
1/19/2022,24.75,,,,,,,,
1/20/2022,24.44,,,,,,,,
1/21/2022,25.86,,,,,,,,
1/24/2022,29.35,,,,,,,,
1/25/2022,27.74,,,,,,,,
1/26/2022,25.4,,,,,,,,
1/27/2022,25.01,,,,,,,,
1/28/2022,24.93,,,,,,,,
1/31/2022,24.78,,,,,,,,
2/1/2022,23.61,,,,,,,,
2/2/2022,24.24,,,,,,,,
2/3/2022,23.7,,,,,,,,
2/4/2022,23.61,,,,,,,,
2/7/2022,23.49,,,,,,,,
2/8/2022,23.67,,,,,,,,
2/9/2022,21.51,,,,,,,,
2/10/2022,21.56,,,,,,,,
2/11/2022,23.33,,,,,,,,
2/14/2022,25.6,,,,,,,,
2/15/2022,23.46,,,,,,,,
2/16/2022,23.24,,,,,,,,
2/17/2022,23.8,,,,,,,,
2/18/2022,24.63,,,,,,,,
2/21/2022,25.98,,,,,,,,
2/22/2022,25.48,,,,,,,,
2/23/2022,25,,,,,,,,
2/24/2022,29.37,,,,,,,,
2/25/2022,25.82,,,,,,,,
3/2/2022,26.38,,,,,,,,
3/3/2022,26.29,,,,,,,,
3/4/2022,28.64,,,,,,,,
3/7/2022,29.99,,,,,,,,
3/8/2022,29.99,,,,,,,,
3/9/2022,26.87,,,,,,,,
3/10/2022,26.99,,,,,,,,
3/11/2022,27.21,,,,,,,,
3/14/2022,30.76,,,,,,,,
3/15/2022,30.76,,,,,,,,
3/16/2022,27.56,,,,,,,,
3/17/2022,25.71,,,,,,,,
3/18/2022,24.02,,,,,,,,
3/21/2022,23.48,,,,,,,,
3/22/2022,23.73,,,,,,,,
3/23/2022,22.14,,,,,,,,
3/24/2022,22.21,,,,,,,,
3/25/2022,22.11,,,,,,,,
3/28/2022,26.63,,,,,,,,
3/29/2022,21.97,,,,,,,,
3/30/2022,21.03,,,,,,,,
3/31/2022,19.73,,,,,,,,
4/1/2022,20.17,,,,,,,,
4/4/2022,20.17,,,,,,,,
4/5/2022,21.07,,,,,,,,
4/6/2022,22.51,,,,,,,,
4/7/2022,21.62,,,,,,,,
4/8/2022,21.82,,,,,,,,
4/11/2022,23.95,,,,,,,,
4/12/2022,23.38,,,,,,,,
4/13/2022,23.68,,,,,,,,
4/14/2022,21.81,,,,,,,,
4/18/2022,21.91,,,,,,,,
4/19/2022,21.51,,,,,,,,
4/20/2022,20.67,,,,,,,,
4/22/2022,24.31,,,,,,,,
4/25/2022,24.31,,,,,,,,
4/26/2022,26.51,,,,,,,,
4/27/2022,26.18,,,,,,,,
4/28/2022,25.7,,,,,,,,
4/29/2022,25.7,,,,,,,,
5/2/2022,30.32,,,,,,,,
5/3/2022,28.2,,,,,,,,
5/4/2022,28.03,,,,,,,,
5/5/2022,28.69,,,,,,,,
5/6/2022,28.69,,,,,,,,
5/9/2022,30.78,,,,,,,,
5/10/2022,30.78,,,,,,,,
5/11/2022,30.78,,,,,,,,
5/12/2022,28.66,,,,,,,,
5/13/2022,26.78,,,,,,,,
5/16/2022,25.88,,,,,,,,
5/17/2022,24.25,,,,,,,,
5/18/2022,26.88,,,,,,,,
5/19/2022,28.24,,,,,,,,
5/20/2022,25.18,,,,,,,,
5/23/2022,26.72,,,,,,,,
5/24/2022,25.58,,,,,,,,
5/25/2022,23.49,,,,,,,,
5/26/2022,21.72,,,,,,,,
5/27/2022,22.07,,,,,,,,
5/30/2022,22.96,,,,,,,,
5/31/2022,22.03,,,,,,,,
6/1/2022,21.38,,,,,,,,
6/2/2022,21.38,,,,,,,,
6/3/2022,21.38,,,,,,,,
6/6/2022,23.31,,,,,,,,
6/7/2022,23.31,,,,,,,,
6/8/2022,21.91,,,,,,,,
6/9/2022,22.6,,,,,,,,
6/10/2022,23.79,,,,,,,,
6/13/2022,27.83,,,,,,,,
6/14/2022,27.63,,,,,,,,
6/15/2022,26.75,,,,,,,,
6/17/2022,27.74,,,,,,,,
6/20/2022,27.99,,,,,,,,
6/21/2022,26.79,,,,,,,,
6/22/2022,25.98,,,,,,,,
6/23/2022,26.44,,,,,,,,
6/24/2022,26.65,,,,,,,,
6/27/2022,25.69,,,,,,,,
6/28/2022,25.69,,,,,,,,
6/29/2022,24.98,,,,,,,,
6/30/2022,27.12,,,,,,,,
7/1/2022,27.12,,,,,,,,
7/4/2022,25.76,,,,,,,,
7/5/2022,26.01,,,,,,,,
7/6/2022,26.01,,,,,,,,
7/7/2022,32.3,,,,,,,,
7/8/2022,22.77,,,,,,,,
7/11/2022,24.67,,,,,,,,
7/12/2022,24.9,,,,,,,,
7/13/2022,24.66,,,,,,,,
7/14/2022,25.32,,,,,,,,
7/15/2022,23.04,,,,,,,,
7/18/2022,22.9,,,,,,,,
7/19/2022,22.6,,,,,,,,
7/20/2022,22.67,,,,,,,,
7/21/2022,22.99,,,,,,,,
7/22/2022,23.06,,,,,,,,
7/25/2022,23.4,,,,,,,,
7/26/2022,23.6,,,,,,,,
7/27/2022,22.34,,,,,,,,
7/28/2022,22.09,,,,,,,,
7/29/2022,21.43,,,,,,,,
8/1/2022,22.9,,,,,,,,
8/2/2022,23.03,,,,,,,,
8/3/2022,22.49,,,,,,,,
8/4/2022,21.97,,,,,,,,
8/5/2022,22.22,,,,,,,,
8/8/2022,24.01,,,,,,,,
8/9/2022,24.18,,,,,,,,
8/10/2022,22,,,,,,,,
8/11/2022,22.05,,,,,,,,
8/12/2022,22.36,,,,,,,,
8/15/2022,24.8,,,,,,,,
8/16/2022,24.53,,,,,,,,
8/17/2022,24.04,,,,,,,,
8/18/2022,23.7,,,,,,,,
8/19/2022,25.69,,,,,,,,
8/22/2022,26.77,,,,,,,,
8/23/2022,25.82,,,,,,,,
8/24/2022,26.81,,,,,,,,
8/25/2022,26.55,,,,,,,,
8/26/2022,27.42,,,,,,,,
8/29/2022,27.67,,,,,,,,
8/30/2022,28.74,,,,,,,,
8/31/2022,28.67,,,,,,,,
9/1/2022,28.97,,,,,,,,
9/2/2022,28.97,,,,,,,,
9/5/2022,29.6,,,,,,,,
9/6/2022,29.71,,,,,,,,
9/8/2022,30.25,,,,,,,,
9/9/2022,30.25,,,,,,,,
9/12/2022,30.49,,,,,,,,
9/13/2022,31.39,,,,,,,,
9/14/2022,30.85,,,,,,,,
9/15/2022,29.92,,,,,,,,
9/16/2022,29.5,,,,,,,,
9/19/2022,30.06,,,,,,,,
9/20/2022,27.91,,,,,,,,
9/21/2022,29.07,,,,,,,,
9/22/2022,28.68,,,,,,,,
9/23/2022,30.21,,,,,,,,
9/26/2022,32.29,,,,,,,,
9/27/2022,33.37,,,,,,,,
9/28/2022,33.7,,,,,,,,
9/29/2022,34.67,,,,,,,,
9/30/2022,34.34,,,,,,,,
10/3/2022,30.99,,,,,,,,
10/4/2022,28.55,,,,,,,,
10/5/2022,29.04,,,,,,,,
10/6/2022,28.41,,,,,,,,
10/7/2022,30.29,,,,,,,,
10/10/2022,31.7,,,,,,,,
10/11/2022,31.96,,,,,,,,
10/13/2022,30.93,,,,,,,,
10/14/2022,30.13,,,,,,,,
10/17/2022,30.46,,,,,,,,
10/18/2022,30.14,,,,,,,,
10/19/2022,30.92,,,,,,,,
10/20/2022,31.6,,,,,,,,
10/21/2022,32.11,,,,,,,,
10/24/2022,32.11,,,,,,,,
10/25/2022,32.11,,,,,,,,
10/26/2022,32.11,,,,,,,,
10/27/2022,32.99,,,,,,,,
10/28/2022,32.95,,,,,,,,
10/31/2022,26.62,,,,,,,,
11/1/2022,26.65,,,,,,,,
11/3/2022,26.68,,,,,,,,
11/4/2022,24.69,,,,,,,,
11/7/2022,27.31,,,,,,,,
11/8/2022,28.24,,,,,,,,
11/9/2022,29.55,,,,,,,,
11/10/2022,31.45,,,,,,,,
11/11/2022,31.25,,,,,,,,
11/14/2022,29.15,,,,,,,,
11/16/2022,30.31,,,,,,,,
11/17/2022,30.31,,,,,,,,
11/18/2022,29.74,,,,,,,,
11/21/2022,28.93,,,,,,,,
11/22/2022,28.05,,,,,,,,
11/23/2022,27.64,,,,,,,,
11/24/2022,27.01,,,,,,,,
11/25/2022,28.4,,,,,,,,
11/28/2022,27.03,,,,,,,,
11/29/2022,26.84,,,,,,,,
11/30/2022,26.26,,,,,,,,
12/1/2022,25.88,,,,,,,,
12/2/2022,25.71,,,,,,,,
12/5/2022,26.41,,,,,,,,
12/6/2022,26.46,,,,,,,,
12/7/2022,25.44,,,,,,,,
12/8/2022,26.38,,,,,,,,
12/9/2022,24.23,,,,,,,,
12/12/2022,27.15,,,,,,,,
12/13/2022,27.47,,,,,,,,
12/14/2022,28.41,,,,,,,,
12/15/2022,26.75,,,,,,,,
12/16/2022,26.9,,,,,,,,
12/19/2022,26.59,,,,,,,,
12/20/2022,24.64,,,,,,,,
12/21/2022,23.48,,,,,,,,
12/22/2022,23.95,,,,,,,,
12/23/2022,23.84,,,,,,,,
12/26/2022,24.51,,,,,,,,
12/27/2022,24.92,,,,,,,,
12/28/2022,25.18,,,,,,,,
12/29/2022,25.06,,,,,,,,
1/2/2023,27.92,,,,,,,,
1/3/2023,27.86,,,,,,,,
1/4/2023,27.1,,,,,,,,
1/5/2023,26.16,,,,,,,,
1/6/2023,26.16,,,,,,,,
1/9/2023,25.98,,,,,,,,
1/10/2023,24.92,,,,,,,,
1/11/2023,23.98,,,,,,,,
1/12/2023,24.37,,,,,,,,
1/13/2023,23.63,,,,,,,,
1/16/2023,24.64,,,,,,,,
1/17/2023,24.43,,,,,,,,
1/18/2023,23.11,,,,,,,,
1/19/2023,23.53,,,,,,,,
1/20/2023,22.43,,,,,,,,
1/23/2023,22.56,,,,,,,,
1/24/2023,21.97,,,,,,,,
1/25/2023,22.25,,,,,,,,
1/26/2023,21.77,,,,,,,,
1/27/2023,22.73,,,,,,,,
1/30/2023,23.16,,,,,,,,
1/31/2023,21.83,,,,,,,,
2/1/2023,23.38,,,,,,,,
2/2/2023,23.08,,,,,,,,
2/3/2023,23.69,,,,,,,,
2/6/2023,23.88,,,,,,,,
2/7/2023,24.05,,,,,,,,
2/8/2023,22.02,,,,,,,,
2/9/2023,22.3,,,,,,,,
2/10/2023,23.34,,,,,,,,
2/13/2023,23.2,,,,,,,,
2/14/2023,21.95,,,,,,,,
2/15/2023,22.4,,,,,,,,
2/16/2023,21.99,,,,,,,,
2/17/2023,21.12,,,,,,,,
2/22/2023,22.77,,,,,,,,
2/23/2023,21.96,,,,,,,,
2/24/2023,22.23,,,,,,,,
2/27/2023,22.38,,,,,,,,
2/28/2023,22.59,,,,,,,,
3/1/2023,22.94,,,,,,,,
3/2/2023,22.37,,,,,,,,
3/3/2023,21.65,,,,,,,,
3/6/2023,22.59,,,,,,,,
3/7/2023,21.79,,,,,,,,
3/8/2023,22.29,,,,,,,,
3/9/2023,22.5,,,,,,,,
3/10/2023,23.96,,,,,,,,
3/13/2023,25.95,,,,,,,,
3/14/2023,24.38,,,,,,,,
3/15/2023,25.64,,,,,,,,
3/16/2023,24.43,,,,,,,,
3/17/2023,25.24,,,,,,,,
3/20/2023,26.12,,,,,,,,
3/21/2023,25.11,,,,,,,,
3/22/2023,24.29,,,,,,,,
3/23/2023,25.01,,,,,,,,
3/24/2023,26.59,,,,,,,,
3/27/2023,26.15,,,,,,,,
3/28/2023,26,,,,,,,,
3/29/2023,25.11,,,,,,,,
3/30/2023,24.18,,,,,,,,
3/31/2023,24.67,,,,,,,,
4/3/2023,23.68,,,,,,,,
4/4/2023,23.83,,,,,,,,
4/5/2023,24.8,,,,,,,,
4/6/2023,22.98,,,,,,,,
4/10/2023,23.77,,,,,,,,
4/11/2023,23.69,,,,,,,,
4/12/2023,22.15,,,,,,,,
4/13/2023,21.83,,,,,,,,
4/14/2023,21.02,,,,,,,,
4/17/2023,20.96,,,,,,,,
4/18/2023,20.47,,,,,,,,
4/19/2023,20.74,,,,,,,,
4/20/2023,21.11,,,,,,,,
4/24/2023,21.27,,,,,,,,
4/25/2023,21.78,,,,,,,,
4/26/2023,21.79,,,,,,,,
4/27/2023,21.81,,,,,,,,
4/28/2023,20.93,,,,,,,,
5/2/2023,22.53,,,,,,,,
5/3/2023,21.82,,,,,,,,
5/4/2023,22.29,,,,,,,,
5/5/2023,21.38,,,,,,,,
5/8/2023,21.05,,,,,,,,
5/9/2023,21.85,,,,,,,,
5/10/2023,21.79,,,,,,,,
5/11/2023,21.26,,,,,,,,
5/12/2023,20.61,,,,,,,,
5/15/2023,21.49,,,,,,,,
5/16/2023,21.81,,,,,,,,
5/17/2023,21.45,,,,,,,,
5/18/2023,21.57,,,,,,,,
5/19/2023,20.89,,,,,,,,
5/22/2023,20.7,,,,,,,,
5/23/2023,21.05,,,,,,,,
5/24/2023,21.49,,,,,,,,
5/25/2023,20.86,,,,,,,,
5/26/2023,20.74,,,,,,,,
5/29/2023,21.13,,,,,,,,
5/30/2023,21.69,,,,,,,,
5/31/2023,22.47,,,,,,,,
6/1/2023,21.25,,,,,,,,
6/2/2023,19.87,,,,,,,,
6/5/2023,20,,,,,,,,
6/6/2023,19.61,,,,,,,,
6/7/2023,20,,,,,,,,
6/9/2023,19.59,,,,,,,,
6/12/2023,20.82,,,,,,,,
6/13/2023,20.49,,,,,,,,
6/14/2023,20.1,,,,,,,,
6/15/2023,19.7,,,,,,,,
6/16/2023,19.41,,,,,,,,
6/19/2023,19.94,,,,,,,,
6/20/2023,19.98,,,,,,,,
6/21/2023,19.98,,,,,,,,
6/22/2023,21.38,,,,,,,,
6/23/2023,20.8,,,,,,,,
6/26/2023,21.47,,,,,,,,
6/27/2023,22.03,,,,,,,,
6/28/2023,21.15,,,,,,,,
6/29/2023,20.81,,,,,,,,
6/30/2023,20.5,,,,,,,,
7/3/2023,20.83,,,,,,,,
7/4/2023,20.36,,,,,,,,
7/5/2023,20.36,,,,,,,,
7/6/2023,22.82,,,,,,,,
7/7/2023,21.38,,,,,,,,
7/10/2023,21.48,,,,,,,,
7/11/2023,22.12,,,,,,,,
7/12/2023,19.79,,,,,,,,
7/13/2023,19.18,,,,,,,,
7/14/2023,19.66,,,,,,,,
7/17/2023,19.96,,,,,,,,
7/18/2023,19.56,,,,,,,,
7/19/2023,19.7,,,,,,,,
7/20/2023,19.27,,,,,,,,
7/21/2023,18.58,,,,,,,,
7/24/2023,18.52,,,,,,,,
7/25/2023,18.42,,,,,,,,
7/26/2023,18.68,,,,,,,,
7/27/2023,19.57,,,,,,,,
7/28/2023,19.8,,,,,,,,
7/31/2023,19.98,,,,,,,,
8/1/2023,20.25,,,,,,,,
8/2/2023,20.9,,,,,,,,
8/3/2023,20.21,,,,,,,,
8/4/2023,20.14,,,,,,,,
8/7/2023,20.34,,,,,,,,
8/8/2023,20.34,,,,,,,,
8/9/2023,19.77,,,,,,,,
8/10/2023,18.99,,,,,,,,
8/11/2023,18.98,,,,,,,,
8/14/2023,18.98,,,,,,,,
8/15/2023,19.72,,,,,,,,
8/16/2023,19.42,,,,,,,,
8/17/2023,19.48,,,,,,,,
8/18/2023,19.18,,,,,,,,
8/21/2023,19.54,,,,,,,,
8/22/2023,19.14,,,,,,,,
8/23/2023,18.18,,,,,,,,
8/24/2023,18.16,,,,,,,,
8/25/2023,18.4,,,,,,,,
8/28/2023,18.68,,,,,,,,
8/29/2023,18.46,,,,,,,,
8/30/2023,18.28,,,,,,,,
8/31/2023,18.87,,,,,,,,
9/1/2023,18.47,,,,,,,,
9/4/2023,18.89,,,,,,,,
9/5/2023,18.89,,,,,,,,
9/6/2023,18.89,,,,,,,,
9/8/2023,19.57,,,,,,,,
9/11/2023,19.32,,,,,,,,
9/12/2023,18.7,,,,,,,,
9/13/2023,18.61,,,,,,,,
9/14/2023,18.33,,,,,,,,
9/15/2023,18.19,,,,,,,,
9/18/2023,18.04,,,,,,,,
9/19/2023,17.73,,,,,,,,
9/20/2023,17.67,,,,,,,,
9/21/2023,18.35,,,,,,,,
9/22/2023,18.67,,,,,,,,
9/25/2023,19.09,,,,,,,,
9/26/2023,19.45,,,,,,,,
9/27/2023,19.73,,,,,,,,
9/28/2023,18.74,,,,,,,,
9/29/2023,18.05,,,,,,,,
10/2/2023,18.81,,,,,,,,
10/3/2023,19.58,,,,,,,,
10/4/2023,19.71,,,,,,,,
10/5/2023,19.47,,,,,,,,
10/6/2023,19.67,,,,,,,,
10/9/2023,19.83,,,,,,,,
10/10/2023,19.69,,,,,,,,
10/11/2023,18.66,,,,,,,,
10/13/2023,18.82,,,,,,,,
10/16/2023,19.51,,,,,,,,
10/17/2023,19.59,,,,,,,,
10/18/2023,20.75,,,,,,,,
10/19/2023,20.4,,,,,,,,
10/20/2023,20.91,,,,,,,,
10/23/2023,21,,,,,,,,
10/24/2023,20.33,,,,,,,,
10/25/2023,20.82,,,,,,,,
10/26/2023,20.57,,,,,,,,
10/27/2023,20.12,,,,,,,,
10/30/2023,22.19,,,,,,,,
10/31/2023,21.42,,,,,,,,
11/1/2023,19.88,,,,,,,,
11/3/2023,18.98,,,,,,,,
11/6/2023,18.77,,,,,,,,
11/7/2023,18.42,,,,,,,,
11/8/2023,18.42,,,,,,,,
11/9/2023,18.64,,,,,,,,
11/10/2023,18.74,,,,,,,,
11/13/2023,18.79,,,,,,,,
11/14/2023,18.79,,,,,,,,
11/16/2023,18.51,,,,,,,,
11/17/2023,17.51,,,,,,,,
11/20/2023,17.67,,,,,,,,
11/21/2023,17.63,,,,,,,,
11/22/2023,17.63,,,,,,,,
11/23/2023,17.7,,,,,,,,
11/24/2023,17.91,,,,,,,,
11/27/2023,18.06,,,,,,,,
11/28/2023,17.21,,,,,,,,
11/29/2023,17.12,,,,,,,,
11/30/2023,16.84,,,,,,,,
12/1/2023,17.36,,,,,,,,
12/4/2023,17.92,,,,,,,,
12/5/2023,17.65,,,,,,,,
12/6/2023,18.52,,,,,,,,
12/7/2023,15.85,,,,,,,,
12/8/2023,17.69,,,,,,,,
12/11/2023,17.97,,,,,,,,
12/12/2023,17.4,,,,,,,,
12/13/2023,16.49,,,,,,,,
12/14/2023,15.91,,,,,,,,
12/15/2023,15.27,,,,,,,,
12/18/2023,14.89,,,,,,,,
12/19/2023,14.86,,,,,,,,
12/20/2023,14.89,,,,,,,,
12/21/2023,15.18,,,,,,,,
12/22/2023,14.93,,,,,,,,
12/26/2023,16.09,,,,,,,,
12/27/2023,16.17,,,,,,,,
12/28/2023,16.33,,,,,,,,
1/2/2024,16.33,,,,,,,,
1/3/2024,17.35,,,,,,,,
1/4/2024,17.39,,,,,,,,
1/5/2024,16.99,,,,,,,,
1/8/2024,17.18,,,,,,,,
1/9/2024,16.74,,,,,,,,
1/10/2024,17.16,,,,,,,,
1/11/2024,16.62,,,,,,,,
1/12/2024,16.32,,,,,,,,
1/15/2024,16.72,,,,,,,,
1/16/2024,17.19,,,,,,,,
1/17/2024,16.84,,,,,,,,
1/18/2024,16.21,,,,,,,,
1/19/2024,16.09,,,,,,,,
1/22/2024,16.48,,,,,,,,
1/23/2024,16.22,,,,,,,,
1/24/2024,16.78,,,,,,,,
1/25/2024,16.41,,,,,,,,
1/26/2024,16.08,,,,,,,,
1/29/2024,16.92,,,,,,,,
1/30/2024,17.19,,,,,,,,
1/31/2024,17.24,,,,,,,,
2/1/2024,17.17,,,,,,,,
2/2/2024,16.84,,,,,,,,
2/5/2024,16.98,,,,,,,,
2/6/2024,17.37,,,,,,,,
2/7/2024,16.69,,,,,,,,
2/8/2024,17.87,,,,,,,,
2/9/2024,17.39,,,,,,,,
2/14/2024,17.31,,,,,,,,
2/15/2024,15.91,,,,,,,,
2/16/2024,15.59,,,,,,,,
2/19/2024,15.66,,,,,,,,
2/20/2024,15.81,,,,,,,,
2/21/2024,16.16,,,,,,,,
2/22/2024,15.84,,,,,,,,
2/23/2024,15.74,,,,,,,,
2/26/2024,15.79,,,,,,,,
2/27/2024,15.78,,,,,,,,
2/28/2024,16.07,,,,,,,,
2/29/2024,16.42,,,,,,,,
3/1/2024,16.31,,,,,,,,
3/4/2024,16.64,,,,,,,,
3/5/2024,16.76,,,,,,,,
3/6/2024,16.76,,,,,,,,
3/7/2024,17.33,,,,,,,,
3/8/2024,18.36,,,,,,,,
3/11/2024,18.4,,,,,,,,
3/12/2024,17.07,,,,,,,,
3/13/2024,15.71,,,,,,,,
3/14/2024,15.22,,,,,,,,
3/15/2024,15.49,,,,,,,,
3/18/2024,16.22,,,,,,,,
3/19/2024,16.42,,,,,,,,
3/20/2024,16.42,,,,,,,,
3/21/2024,15.9,,,,,,,,
3/22/2024,15.81,,,,,,,,
3/25/2024,15.83,,,,,,,,
3/26/2024,15.2,,,,,,,,
3/27/2024,14.63,,,,,,,,
3/28/2024,14.48,,,,,,,,
4/1/2024,15.75,,,,,,,,
4/2/2024,15.26,,,,,,,,
4/3/2024,15.68,,,,,,,,
4/4/2024,16.84,,,,,,,,
