data,valor
1974-01-01,18.9976255788459
1974-02-01,14.7071911538915
1974-03-01,14.8433488405669
1974-04-01,15.5263622539225
1974-05-01,15.9379555717734
1974-06-01,19.703247639496
1974-07-01,21.2691369789704
1974-08-01,12.682503013197
1974-09-01,17.8765571045929
1974-10-01,14.2996054499739
1974-11-01,18.9976255788459
1974-12-01,22.853782957617
1975-01-01,23.7261138843658
1975-02-01,20.9830406509082
1975-03-01,13.0848004136224
1975-04-01,15.2527113059203
1975-05-01,18.9976255788459
1975-06-01,23.2892411958175
1975-07-01,21.6994444443924
1975-08-01,20.9830406509082
1975-09-01,20.555056084022
1975-10-01,26.0801629291282
1975-11-01,32.146043272604
1975-12-01,26.6750549665927
1976-01-01,32.3010608530128
1976-02-01,35.7539067851606
1976-03-01,34.9619947339711
1976-04-01,42.9086598372564
1976-05-01,35.9127994159185
1976-06-01,36.3905007374417
1976-07-01,48.6722820897105
1976-08-01,39.2891781473855
1976-09-01,48.1552865050767
1976-10-01,45.7643597687843
1976-11-01,42.0785620029589
1976-12-01,53.2226804054052
1977-01-01,50.2332076483484
1977-02-01,47.1262359655801
1977-03-01,44.9190654976786
1977-04-01,36.7098228069571
1977-05-01,29.9932073872062
1977-06-01,44.0782668091149
1977-07-01,47.4685225188395
1977-08-01,37.1900910288056
1977-09-01,50.9317624381079
1977-10-01,27.1229113152252
1977-11-01,28.1735596584902
1977-12-01,63.8372416311745
1978-01-01,52.8681693961724
1978-02-01,41.417668628001
1978-03-01,42.2442271200285
1978-04-01,46.1037411295618
1978-05-01,34.6464173366268
1978-06-01,41.0882797963304
1978-07-01,54.648273779378
1978-08-01,31.0655735230506
1978-09-01,52.8681693961724
1978-10-01,43.4088500611268
1978-11-01,49.3641821071045
1978-12-01,71.152658711751
1979-01-01,53.9339643100437
1979-02-01,49.8850427797539
1979-03-01,58.4485020792054
1979-04-01,53.4002183729328
1979-05-01,40.2678821579013
1979-06-01,38.802177192523
1979-07-01,25.1926253486782
1979-08-01,34.4888824246297
1979-09-01,51.2821552302136
1979-10-01,29.9932073872062
1979-11-01,28.0229813100515
1979-12-01,52.3378124736027
1980-01-01,41.7477622399991
1980-02-01,34.0172908567042
1980-03-01,52.3378124736027
1980-04-01,26.0801629291282
1980-05-01,27.272519000317
1980-06-01,33.7037391388403
1980-07-01,46.1037411295618
1980-08-01,43.2419419569891
1980-09-01,49.8850427797539
1980-10-01,59.365845045412
1980-11-01,60.8437249475225
1980-12-01,93.3900014507298
1981-01-01,85.6288645667403
1981-02-01,75.5235490937012
1981-03-01,80.6145281639438
1981-04-01,69.9780382533499
1981-05-01,94.4911515379113
1981-06-01,74.5212760080902
1981-07-01,92.2945689097581
