data,valor
2018-12-21,2.0943495884819816
2018-12-24,1.9581138009912316
2018-12-26,1.923585458201579
2018-12-27,1.9166455581470085
2018-12-28,1.8595896593482992
2019-01-02,1.8092089041095898
2019-01-03,1.9276267123287667
2019-01-04,1.9510958904109597
2019-01-07,1.796712328767124
2019-01-08,1.7406952054794518
2019-01-09,1.7195205479452058
2019-01-10,1.7083561643835612
2019-01-11,1.6773767123287664
2019-01-14,1.7227910958904111
2019-01-15,1.7014143835616444
2019-01-16,1.7397397260273975
2019-01-17,1.747917808219178
2019-01-18,1.785589041095891
2019-01-21,1.7060171232876709
2019-01-22,1.655092465753425
2019-01-23,1.752749999999999
2019-01-24,1.702174657534247
2019-01-25,1.8236232876712322
2019-01-28,1.819342465753424
2019-01-29,1.818373287671232
2019-01-30,1.8516643835616433
2019-01-31,1.9185273972602737
2019-02-01,1.8194315068493152
2019-02-04,1.7303424657534245
2019-02-05,1.7076164383561636
2019-02-06,1.7738630136986302
2019-02-07,1.7320000000000002
2019-02-08,1.7880821917808216
2019-02-11,1.6789931506849323
2019-02-12,1.7049589041095903
2019-02-13,1.710821917808218
2019-02-14,1.7965753424657525
2019-02-15,1.7483150684931505
2019-02-18,1.7728082191780814
2019-02-19,1.768315068493152
2019-02-20,1.690493150684933
2019-02-21,1.787458904109589
2019-02-22,1.7912328767123284
2019-02-25,1.755705479452054
2019-02-26,1.756602739726027
2019-02-27,1.7447397260273965
2019-02-28,1.7744520547945193
2019-03-01,1.7868150684931505
2019-03-06,1.8140890410958903
2019-03-07,1.7563013698630128
2019-03-08,1.7384863013698633
2019-03-11,1.688321917808219
2019-03-12,1.6802808219178083
2019-03-13,1.702349315068493
2019-03-14,1.7227739726027398
2019-03-15,1.7489383561643832
2019-03-18,1.6895136986301367
2019-03-19,1.7198150684931512
2019-03-20,1.7322945205479456
2019-03-21,1.728431506849315
2019-03-22,1.7931780821917815
2019-03-25,1.801130136986302
2019-03-26,1.766006849315069
2019-03-27,1.813315068493151
2019-03-28,1.7613424657534242
2019-03-29,1.7097739726027399
2019-04-01,1.6606164383561648
2019-04-02,1.6725958904109586
2019-04-03,1.7120410958904104
2019-04-04,1.7351369863013701
2019-04-05,1.6795273972602738
2019-04-08,1.6765410958904097
2019-04-09,1.7256849315068488
2019-04-10,1.6564931506849323
2019-04-11,1.674630136986302
2019-04-12,1.6208835616438355
2019-04-15,1.6486712328767137
2019-04-16,1.6502945205479458
2019-04-17,1.672554794520548
2019-04-18,1.6976232876712318
2019-04-22,1.7494589041095887
2019-04-23,1.7535273972602736
2019-04-24,1.678458904109588
2019-04-25,1.6798904109589037
2019-04-26,1.7010000000000014
2019-04-29,1.658047945205479
2019-04-30,1.64936301369863
2019-05-02,1.655602739726028
2019-05-03,1.640321917808219
2019-05-06,1.6379383561643834
2019-05-07,1.6225958904109588
2019-05-08,1.6071986301369865
2019-05-09,1.6417465753424656
2019-05-10,1.656520547945206
2019-05-13,1.677404109589042
2019-05-14,1.705
2019-05-15,1.72031506849315
2019-05-16,1.7773150684931496
2019-05-17,1.7852876712328758
2019-05-20,1.8209246575342464
2019-05-21,1.7564452054794524
2019-05-22,1.7128493150684934
2019-05-23,1.7816917808219177
2019-05-24,1.7936643835616435
2019-05-27,1.793965753424657
2019-05-28,1.8050273972602735
2019-05-29,1.7654109589041092
2019-05-30,1.6647876712328769
2019-05-31,1.6790068493150683
2019-06-03,1.7638698630136984
2019-06-04,1.6029041095890406
2019-06-05,1.5714246575342452
2019-06-06,1.6099452054794519
2019-06-07,1.6384726027397267
2019-06-10,1.6955821917808214
2019-06-11,1.669746575342466
2019-06-12,1.5799178082191778
2019-06-13,1.5923630136986304
2019-06-14,1.6081095890410957
2019-06-17,1.6418287671232878
2019-06-18,1.654897260273973
2019-06-19,1.6426369863013708
2019-06-21,1.5631164383561647
2019-06-24,1.5760958904109588
2019-06-25,1.5379109589041091
2019-06-26,1.4788219178082196
2019-06-27,1.3943219178082185
2019-06-28,1.4385958904109586
2019-07-01,1.3597739726027394
2019-07-02,1.23863698630137
2019-07-03,1.2325
2019-07-04,1.3214452054794519
2019-07-05,1.3852260273972599
2019-07-08,1.4572260273972608
2019-07-09,1.441335616438356
2019-07-10,1.4503082191780825
2019-07-11,1.4249383561643842
2019-07-12,1.421616438356165
2019-07-15,1.4588219178082191
2019-07-16,1.4402123287671236
2019-07-17,1.5223493150684932
2019-07-18,1.4881506849315072
2019-07-19,1.5293082191780822
2019-07-22,1.5048561643835612
2019-07-23,1.5381164383561643
