data,valor
2011-05-01,2.71028626503234
2011-06-01,0.303977019414359
2011-07-01,-0.767939790283356
2011-08-01,2.47677519865057
2011-09-01,-0.958742900960718
2011-10-01,-1.35935137926851
2011-11-01,-2.42986853552635
2011-12-01,-0.931083622570772
2012-01-01,-4.85755419789144
2012-02-01,-5.84597664634994
2012-03-01,-4.48266651254262
2012-04-01,-4.85501555878637
2012-05-01,-4.34653335646152
2012-06-01,-4.42518894765759
2012-07-01,-1.48293545346072
2012-08-01,0.627166206710728
2012-09-01,-1.29783959287035
2012-10-01,5.19342237236751
2012-11-01,0.625105640868151
2012-12-01,-3.59281866778289
2013-01-01,6.54052305724229
2013-02-01,-1.97055087597393
2013-03-01,-2.00467889813498
2013-04-01,9.76291294948568
2013-05-01,2.46665729096893
2013-06-01,3.50445160068196
2013-07-01,3.38144398643936
2013-08-01,0.472548712708942
2013-09-01,3.74187352797537
2013-10-01,0.707653172414258
2013-11-01,1.25058150828616
2013-12-01,-2.33821260651169
2014-01-01,-2.00089104868403
2014-02-01,4.80187698158099
2014-03-01,-0.419131339999412
2014-04-01,-5.69263123756814
2014-05-01,-3.10731828499161
2014-06-01,-6.66906806747818
2014-07-01,-3.3225959945887
2014-08-01,-5.08969238205447
2014-09-01,-1.568806980644
2014-10-01,-2.9473087094027
2014-11-01,-5.9828444829426
2014-12-01,-2.63168624002201
2015-01-01,-4.86597165097317
2015-02-01,-9.27636156472607
2015-03-01,-3.04051291753602
2015-04-01,-7.49321253219467
2015-05-01,-8.50911539074819
2015-06-01,-2.55465197340901
2015-07-01,-8.59142400712034
2015-08-01,-8.2213174191572
2015-09-01,-10.6929597670679
2015-10-01,-10.9997968981175
2015-11-01,-12.2670102950939
2015-12-01,-11.9761890319664
2016-01-01,-13.4297601162015
2016-02-01,-9.44506706637458
2016-03-01,-11.2889945825336
2016-04-01,-6.55472290402269
2016-05-01,-7.31636537868891
2016-06-01,-5.22822078763342
2016-07-01,-6.12623613299952
2016-08-01,-4.7141292958683
2016-09-01,-3.87439379433184
2016-10-01,-7.27288996603769
2016-11-01,-1.2287782524951
2016-12-01,0.0335548352584203
2017-01-01,2.12216755907468
2017-02-01,0.0638442982322074
2017-03-01,2.08550152212879
2017-04-01,-4.45278768071862
2017-05-01,4.49241833393477
2017-06-01,0.898722499115023
2017-07-01,2.79349257863475
2017-08-01,3.93936175503846
2017-09-01,2.5521155438089
2017-10-01,5.52065453778579
2017-11-01,4.77341143886081
2017-12-01,4.87922977985455
2018-01-01,5.60688959983464
2018-02-01,1.84447833376447
2018-03-01,0.950229212398712
2018-04-01,9.04107567313968
2018-05-01,-6.34661635257014
2018-06-01,2.94443019272423
2018-07-01,3.97868841570594
2018-08-01,1.61616952543846
2018-09-01,-2.4132637164012
2018-10-01,0.664263929944608
2018-11-01,-1.22983752573883
2018-12-01,-3.76331099922516
2019-01-01,-1.90690432531281
2019-02-01,2.34225461622497
2019-03-01,-6.071191252659
2019-04-01,-3.6221554120873
2019-05-01,7.8038735258235
2019-06-01,-5.76212205907454
2019-07-01,-2.45027649355076
2019-08-01,-2.05143214093823
2019-09-01,1.14486897685209
2019-10-01,1.2975510154714
2019-11-01,-1.70055352184773
2019-12-01,-1.31036055032611
2020-01-01,-0.819173124493333
2020-02-01,-0.27206208541215
2020-03-01,-3.85165397849684
2020-04-01,-27.6748143497459
2020-05-01,-21.7849918551162
2020-06-01,-8.65030565018033
2020-07-01,-2.61732963056368
2020-08-01,-2.40527894078674
2020-09-01,3.91480135236009
2020-10-01,0.322941217675821
2020-11-01,2.56250293879559
2020-12-01,8.3156183540942
2021-01-01,2.35785256504775
2021-02-01,0.274577929196673
2021-03-01,10.5296786014094
2021-04-01,34.8427520214832
2021-05-01,24.143574356992
2021-06-01,12.1256179440192
2021-07-01,1.41449378692198
2021-08-01,-0.551286658460737
2021-09-01,-4.06851986343755
2021-10-01,-7.81156150033876
2021-11-01,-4.35303265571089
2021-12-01,-4.95077034295477
2022-01-01,-5.57822037411495
2022-02-01,-2.58776155711689
2022-03-01,-1.93670483555679
2022-04-01,-0.0961650428192629
2022-05-01,-0.286597599507143
2022-06-01,-0.602736210904264
2022-07-01,-0.358137058658059
2022-08-01,1.75573706071193
2022-09-01,-0.977495953481355
2022-10-01,1.23749539416613
2022-11-01,0.818769627936855
2022-12-01,-0.376289564522103
2023-01-01,0.298223882498161
2023-02-01,-2.60891660654919
2023-03-01,1.02740091558327
2023-04-01,-2.74216360137239
2023-05-01,2.01959565228953
2023-06-01,0.0887253133259991
2023-07-01,-1.5275252351559
2023-08-01,0.49068838167392
2023-09-01,0.676104181141923
2023-10-01,1.08778840477035
2023-11-01,1.42018951379117
2023-12-01,0.850417650475599
2024-01-01,3.71278722328607
2024-02-01,5.64391720651898
2024-03-01,-2.90278779073131
2024-04-01,8.35140134031565
2024-05-01,-1.17520839137498
2024-06-01,3.24369047671627
2024-07-01,6.13108032799936
2024-08-01,2.30223870704209
2024-09-01,3.26033243697414
2024-10-01,6.12172830373878
2024-11-01,1.74922815154634
2024-12-01,1.39881850373857
2025-01-01,1.3048268888417
2025-02-01,1.23100686025637
2025-03-01,3.5102099777814
2025-04-01,-0.467054347713824
2025-05-01,3.3769750934066
2025-06-01,-1.34551328102356
2025-07-01,0.250103923462341
2025-08-01,-0.746330086913716
2025-09-01,1.98492094631524
2025-10-01,-0.411376128790186
2025-11-01,-1.41750238219429
2025-12-01,-0.141071353177902
2026-01-01,0.236209031410306
2026-02-01,-0.738615124716635
2026-03-01,4.2843468912098
