data,valor
1980-01-01,115.700656550318
1980-02-01,71.8791122833128
1980-03-01,102.095868890153
1980-04-01,85.5466641667551
1980-05-01,94.5512329908305
1980-06-01,85.9529059847616
1980-07-01,91.1094638597538
1980-08-01,78.4719408055755
1980-09-01,64.4103367316187
1980-10-01,196.512325698342
1980-11-01,117.105929448408
1980-12-01,115.662651927259
1981-01-01,121.149084525199
1981-02-01,110.550284526558
1981-03-01,79.0066466669911
1981-04-01,112.001393201137
1981-05-01,91.4127478717323
1981-06-01,90.5056744495448
1981-07-01,107.125087957116
1981-08-01,90.0298541458239
1981-09-01,84.92854618222
1981-10-01,81.1838849153973
1981-11-01,85.2390694053825
1981-12-01,99.527093870419
1982-01-01,124.33426124185
1982-02-01,116.212148973271
1982-03-01,94.7693297560852
1982-04-01,98.6680407286886
1982-05-01,116.744336724702
1982-06-01,127.883479601128
1982-07-01,109.526169460884
1982-08-01,100.602379819245
1982-09-01,81.2398357589219
1982-10-01,68.4701508694999
1982-11-01,85.5961671788828
1982-12-01,146.439953042318
1983-01-01,170.352173722347
1983-02-01,147.876446522846
1983-03-01,134.085505726293
1983-04-01,114.818828408765
1983-05-01,112.501175913873
1983-06-01,209.77066590704
1983-07-01,216.538926432864
1983-08-01,184.729563283862
1983-09-01,224.290743142377
1983-10-01,177.16190455894
1983-11-01,135.118407888002
1983-12-01,171.429126359198
1984-01-01,202.693904764425
1984-02-01,197.169702391358
1984-03-01,179.369510069795
1984-04-01,198.548856153859
1984-05-01,182.825602914873
1984-06-01,216.599254216499
1984-07-01,204.544870993421
1984-08-01,192.272338521108
1984-09-01,279.210655568631
1984-10-01,229.14296789808
1984-11-01,232.345158860242
1984-12-01,288.648258120789
1985-01-01,279.666534157177
1985-02-01,244.782410282691
1985-03-01,219.444520832996
1985-04-01,157.337139643505
1985-05-01,130.215811140647
1985-06-01,165.989962039693
1985-07-01,224.728396244307
1985-08-01,291.67154372447
1985-09-01,254.311297260958
1985-10-01,235.611290482382
1985-11-01,380.419861146093
1985-12-01,439.117312210827
1986-01-01,401.017116673254
1986-02-01,320.570410211929
1986-03-01,74.9252758734111
1986-04-01,9.77221162071567
1986-05-01,18.1431465288416
1986-06-01,16.3803968833222
1986-07-01,22.5687006401667
1986-08-01,52.039965705211
1986-09-01,22.6452063007879
1986-10-01,25.3863405513677
1986-11-01,89.0916322015777
1986-12-01,275.242567538072
1987-01-01,343.149606963016
1987-02-01,317.033701821345
1987-03-01,516.846338390409
1987-04-01,714.531824011091
1987-05-01,929.979561830124
1987-06-01,766.216189315607
1987-07-01,187.840505400478
1987-08-01,76.942454451712
1987-09-01,145.760840193698
1987-10-01,258.262269822033
1987-11-01,439.455587405921
1987-12-01,389.426037607714
1988-01-01,697.476965027798
1988-02-01,475.435524187028
1988-03-01,599.697699692254
1988-04-01,730.293177303166
1988-05-01,586.890665773058
1988-06-01,987.216710604774
1988-07-01,977.64448835306
1988-08-01,944.167386622216
1988-09-01,1736.87834057811
1988-10-01,1444.19949452536
1988-11-01,1823.45032055854
1988-12-01,1965.11513633784
1989-01-01,4463.03543744701
1989-02-01,543.311410033138
1989-03-01,120.714335281674
1989-04-01,161.207448414956
1989-05-01,622.850215872147
1989-06-01,1955.49837314549
1989-07-01,1787.6525209473
1989-08-01,3165.63284633301
1989-09-01,4490.98586723167
1989-10-01,5458.6258375429
1989-11-01,10784.2478564561
1989-12-01,14520.1411620708
1990-01-01,48847.8090199591
1990-02-01,86626.3096985732
1990-03-01,135422.770129734
1990-04-01,464.788879864402
1990-05-01,140.581855719063
1990-06-01,279.289131515409
1990-07-01,329.784173225728
1990-08-01,327.960822572959
1990-09-01,402.999824226281
1990-10-01,400.368279907283
1990-11-01,545.297935499936
1990-12-01,662.045301904374
1991-01-01,860.828049761329
1991-02-01,858.01469838562
1991-03-01,286.391080092386
1991-04-01,79.3656083716789
1991-05-01,136.372094767152
1991-06-01,257.060614497752
1991-07-01,307.016267903785
1991-08-01,471.302209473511
1991-09-01,471.32135295327
1991-10-01,812.296266479163
1991-11-01,1384.84184568846
1991-12-01,1184.78278755114
1992-01-01,1492.12064206021
1992-02-01,1262.98007373336
1992-03-01,924.794496103766
1992-04-01,785.388694595014
1992-05-01,1335.75603790548
1992-06-01,810.54230574874
1992-07-01,969.186437229772
1992-08-01,1002.29065271869
1992-09-01,1304.32921796727
1992-10-01,1389.06955783566
1992-11-01,1040.7996022215
1992-12-01,1389.07072293773
1993-01-01,2306.19353924481
1993-02-01,1352.40024540621
1993-03-01,1704.27946039693
1993-04-01,1789.42454506951
1993-05-01,1778.80665870672
1993-06-01,2244.90987846483
1993-07-01,2389.45697009486
1993-08-01,2952.4770464649
1993-09-01,3795.5967472488
1993-10-01,3227.70853077962
1993-11-01,3751.04789426238
1993-12-01,4210.78974535031
1994-01-01,6239.78830989179
1994-02-01,5703.56569475165
1994-03-01,7060.29474787726
1994-04-01,7018.5526175999
1994-05-01,7869.20033513893
1994-06-01,10444.5023643182
1994-07-01,121.214868183051
1994-08-01,24.7569478640709
1994-09-01,19.9798185306806
1994-10-01,36.3943935800169
1994-11-01,39.4436783023527
1994-12-01,22.5653797154455
1995-01-01,22.4199908016903
1995-02-01,12.9451715374044
1995-03-01,20.2754857354671
1995-04-01,33.391713237155
1995-05-01,37.1862412423679
1995-06-01,30.7522720159794
1995-07-01,32.2950986957242
1995-08-01,12.5524018434509
1995-09-01,12.5473242218064
1995-10-01,18.2991362246329
1995-11-01,19.1403825424804
1995-12-01,20.4105292920273
1996-01-01,17.3166665165022
1996-02-01,13.0877086000962
1996-03-01,4.28315651110265
1996-04-01,16.2161032180201
1996-05-01,15.6608559347823
1996-06-01,15.2506511306271
1996-07-01,14.1672845703151
1996-08-01,5.41111172021214
1996-09-01,1.8152053745389
1996-10-01,3.66419194643348
1996-11-01,3.91005982844199
1996-12-01,5.79067074290707
1997-01-01,15.119882473477
1997-02-01,6.1708600491537
1997-03-01,6.29482589835078
1997-04-01,11.085411122108
1997-05-01,5.02997938548575
1997-06-01,6.67494503235599
1997-07-01,2.67073428325486
1997-08-01,-0.236021245380214
1997-09-01,0.719774217584934
1997-10-01,2.79341049657542
1997-11-01,2.0557270483111
1997-12-01,5.28223598853244
1998-01-01,8.85648808752155
1998-02-01,5.66588759026894
1998-03-01,4.15340287159656
1998-04-01,2.91415242494752
1998-05-01,6.16904043571274
1998-06-01,0.237475280234101
1998-07-01,-1.42992051742603
1998-08-01,-5.94792633311093
1998-09-01,-2.61009331194183
1998-10-01,0.239460686841242
1998-11-01,-1.43364272539703
1998-12-01,4.03590669801002
1999-01-01,8.73337647839763
1999-02-01,13.3552834970548
1999-03-01,14.0266768145227
1999-04-01,6.9301741714787
1999-05-01,3.66357427925275
1999-06-01,2.30004837663218
1999-07-01,13.8899097208831
1999-08-01,6.92936325049966
1999-09-01,3.78629755065936
1999-10-01,15.2567988648094
1999-11-01,12.0147641487834
